ToolName,TOOL_ID,Run,DATA_QUALITY,EQPType,LOT_ID,LogicalRecipeID,LotPurposeType,LotType,MachineRecipeID,PhysicalRecipeID,PortID,ProcessOpNum,ProductGrpID,ProductID,RECIPE_ID,RouteID,Technology,WAFER_ID,OunhHslCRwIRilo,iezpXSIRyQ,GPTmghByqMSY,pZXcGFNpzPf,BmpcKiosIw,XnKsCBLOqH,GEErHMkWtLOrD,ATisLDMDDfZrI,ZhitvZfLGQzyC,SwpYipezsdueC,YiAwOaAhwskZcEfg,CxPgKZCqQsFtMQZdEkFTQ,EcBnlzqiTwFxSSBTvYsYOOaCax,UYmpqidlVJQGSXnENDNUVUTbp,QveHzspDQenotLMRwWdjK,tzEiBNrESroInUjAStFCzgiCYU,OeFBBIdvVlvVTeDufgEbQZtuB,TyPUktVeQlH,ArsbiQzICA,ueAWtcWKJJ,WLGtKKqZiN,YffEHvEJjM,TNfKYBQBdc,ETYSQPkJNbQsmWtwf,dCEQyYYpj,taQyPEGv,dSqlDZohVx,pIzvhgujbH,XAsiHMsvPv,RUNSjtpEAy,YATWcaRqpB,nJdvUmCcjI,NACdQXDDBP,NyUITkJtCGK,QesumGN,ETcatZBXS,RnVvcKsHhDEyb,tMqophNywoUtXsGZAeVHBvtFjuyM,WTcLPnkDtRwBuCou,CalcStepSeq,CalcLoopSeq,new_timestamp
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,155.0,0.98,1.0,1.0,4.31,312.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4943.0,0.0,0.0,0.0,2.0,1002.0,2003.0,0.74,21.0,2200.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,159.0,0.98,1.0,1.0,4.27,312.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4943.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,3500.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,159.0,0.98,1.0,1.0,4.24,312.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4943.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,500.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,161.0,0.98,1.0,1.0,4.2,332.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4943.0,0.0,1.0,0.0,2.0,1001.0,2003.0,0.74,23.0,700.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,161.0,0.98,1.0,1.0,4.22,349.0,120.0,134.0,156.0,138.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4943.0,1.0,0.0,0.0,1.0,1001.0,2001.0,0.74,23.0,3200.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,160.0,0.98,1.0,1.0,3.13,469.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.26,0.0,0.0,0.01,173.0,2.39,0.738,4943.0,1.0,0.0,0.0,0.0,121.0,369.0,0.74,24.0,1300.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62392,65.64,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,2,159.0,0.98,1.0,1.0,1.22,364.0,120.0,134.0,155.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,121.0,2.39,0.738,4943.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4700.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,139.0,0.98,1.0,1.0,10.38,336.0,119.0,124.0,124.0,120.0,3.0,3.0,0.0,7.0,5.79,0.0,9.49,13.0,96.0,14.98,0.0,0.0,0.0,156.0,2.39,0.738,4944.0,1.0,0.0,60.0,12.0,983.0,1719.0,0.74,4.0,1400.0,91.0,225.0,75.0,3.0,3.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,13.0,0.98,1.0,1.0,4.3,311.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,1.0,0.0,2.0,1002.0,2004.0,0.74,21.0,1800.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,10.0,0.98,1.0,1.0,4.26,310.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,3700.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,11.0,0.98,1.0,1.0,4.22,310.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,200.0,91.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,11.0,0.98,1.0,1.0,4.2,311.0,121.0,131.0,147.0,138.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,1.0,0.0,2.0,1002.0,2003.0,0.74,22.0,1700.0,91.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,11.0,0.98,1.0,1.0,4.19,328.0,121.0,131.0,147.0,138.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.06,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,3900.0,91.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,62.0,0.98,1.0,1.0,4.19,329.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4944.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,2000.0,91.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,96.0,0.98,1.0,1.0,4.19,469.0,120.0,131.0,147.0,137.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,208.0,2.39,0.738,4944.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,23.0,4800.0,91.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62393,66.02,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,5,120.0,0.98,1.0,1.0,1.91,396.0,120.0,131.0,147.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,129.0,2.39,0.738,4944.0,1.0,0.0,0.0,0.0,1.0,25.0,0.74,24.0,2600.0,91.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,11.0,0.98,1.0,1.0,4.34,313.0,120.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1001.0,2004.0,0.74,21.0,1000.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,19.0,0.98,1.0,1.0,4.27,312.0,120.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,3200.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,56.0,0.98,1.0,1.0,4.23,312.0,120.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1000.0,2003.0,0.74,22.0,0.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,83.0,0.98,1.0,1.0,4.22,325.0,120.0,132.0,153.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1002.0,2003.0,0.74,22.0,2500.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,108.0,0.98,1.0,1.0,4.22,331.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,23.0,400.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,126.0,0.98,1.0,1.0,4.2,369.0,120.0,133.0,153.0,137.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4945.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,23.0,3300.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,136.0,0.98,1.0,1.0,2.01,401.0,120.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,147.0,2.39,0.738,4945.0,1.0,0.0,0.0,0.0,11.0,28.0,0.74,24.0,2600.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,145.0,0.98,1.0,1.0,1.16,358.0,120.0,133.0,152.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,122.0,2.39,0.738,4945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4900.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,145.0,0.98,1.0,1.0,0.86,324.0,120.0,133.0,152.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,111.0,2.39,0.738,4945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62394,66.44,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,8,150.0,0.98,1.0,1.0,0.64,319.0,120.0,133.0,152.0,135.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,102.0,2.39,0.738,4945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,153.0,0.98,1.0,1.0,4.32,313.0,120.0,134.0,156.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4946.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,1900.0,91.0,1890.0,75.0,7.0,7.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,155.0,0.98,1.0,1.0,4.27,312.0,120.0,134.0,156.0,138.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,126.0,0.0,0.0,206.0,2.39,0.738,4946.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,4300.0,91.0,1890.0,75.0,7.0,7.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,158.0,0.98,1.0,1.0,4.23,312.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,206.0,2.39,0.738,4946.0,1.0,0.0,0.0,1.0,1001.0,2001.0,0.74,22.0,700.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,159.0,0.98,1.0,1.0,4.21,333.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,205.0,2.39,0.738,4946.0,0.0,0.0,0.0,1.0,1000.0,2003.0,0.74,23.0,1200.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,157.0,0.98,1.0,1.0,4.22,414.0,120.0,134.0,156.0,137.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,204.0,2.39,0.738,4946.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,23.0,3500.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,160.0,0.98,1.0,1.0,2.49,453.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.1,0.0,0.0,0.01,157.0,2.39,0.738,4946.0,1.0,0.0,0.0,1.0,39.0,93.0,0.74,24.0,1900.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62395,53.8,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,11,158.0,0.98,1.0,1.0,1.35,355.0,120.0,134.0,155.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,124.0,2.39,0.738,4946.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4300.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,133.0,0.98,1.0,1.0,10.61,349.0,120.0,124.0,124.0,120.0,3.0,3.0,0.0,7.0,5.78,0.0,9.49,13.0,96.0,14.98,0.0,0.0,0.0,161.0,2.39,0.738,4947.0,1.0,0.0,160.0,21.0,965.0,1214.0,0.74,4.0,900.0,91.0,225.0,75.0,2.0,2.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,12.0,0.98,1.0,1.0,4.32,312.0,121.0,131.0,147.0,139.0,5.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4947.0,1.0,1.0,0.0,3.0,1002.0,2003.0,0.74,21.0,700.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,11.0,0.98,1.0,1.0,4.24,310.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4947.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,4500.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,11.0,0.98,1.0,1.0,4.22,311.0,121.0,131.0,147.0,139.0,2.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4947.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,22.0,700.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,11.0,0.98,1.0,1.0,4.22,329.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4947.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,3100.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,57.0,0.98,1.0,1.0,4.19,332.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4947.0,1.0,1.0,0.0,2.0,1002.0,2001.0,0.74,23.0,1400.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,101.0,0.98,1.0,1.0,4.19,457.0,120.0,132.0,148.0,138.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4947.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,4600.0,91.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62396,67.08,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,14,122.0,0.98,1.0,1.0,1.32,368.0,120.0,132.0,147.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,128.0,2.39,0.738,4947.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4200.0,91.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,11.0,0.98,1.0,1.0,4.29,313.0,120.0,132.0,153.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,209.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,21.0,2100.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,19.0,0.98,1.0,1.0,4.26,312.0,120.0,132.0,153.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,21.0,4200.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,45.0,0.98,1.0,1.0,4.23,312.0,120.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,0.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,78.0,0.98,1.0,1.0,4.2,327.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,2800.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,100.0,0.98,1.0,1.0,4.2,333.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,6.99,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,0.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,109.0,0.98,1.0,1.0,4.2,332.0,120.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4948.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,2400.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,133.0,0.98,1.0,1.0,2.27,456.0,120.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.1,0.0,0.0,0.0,159.0,2.39,0.738,4948.0,1.0,1.0,0.0,0.0,40.0,103.0,0.74,24.0,2000.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62397,58.11,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,17,140.0,0.98,1.0,1.0,1.27,356.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,127.0,2.39,0.738,4948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4300.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,151.0,0.98,1.0,1.0,4.33,314.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,1002.0,2003.0,0.74,21.0,1000.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,155.0,0.98,1.0,1.0,4.29,313.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,1000.0,2001.0,0.74,21.0,3100.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,157.0,0.98,1.0,1.0,4.25,313.0,120.0,134.0,156.0,138.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4949.0,0.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,5300.0,91.0,1890.0,75.0,8.0,8.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,155.0,0.98,1.0,1.0,4.22,323.0,120.0,134.0,156.0,138.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,1001.0,2001.0,0.74,22.0,1500.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,159.0,0.98,1.0,1.0,4.22,329.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,22.0,3600.0,91.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,157.0,0.98,1.0,1.0,4.21,326.0,120.0,134.0,156.0,138.0,4.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,23.0,2600.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,159.0,0.98,1.0,1.0,4.2,465.0,120.0,134.0,156.0,138.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4949.0,0.0,0.0,0.0,1.0,1001.0,2001.0,0.74,23.0,4700.0,91.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,158.0,0.98,1.0,1.0,2.47,435.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,6.99,5.86,0.0,9.49,13.0,0.0,0.1,0.0,0.0,0.01,164.0,2.39,0.738,4949.0,1.0,0.0,0.0,1.0,56.0,149.0,0.74,24.0,1800.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62398,52.73,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,20,159.0,0.98,1.0,1.0,1.37,383.0,120.0,134.0,155.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,131.0,2.39,0.738,4949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,3900.0,91.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62399,58.56,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,23,96.0,0.98,1.0,1.0,0.44,307.0,120.0,124.0,125.0,120.0,3.0,3.0,0.0,7.0,5.8,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,91.0,2.39,0.738,4949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,1.0,0.0,91.0,1890.0,75.0,1.0,1.0,2023-03-22
A,A,62399,58.56,A,H,A,Process Lot,Production,A,A,A,A,E,E,A,E,E,23,139.0,0.98,1.0,1.0,10.38,356.0,119.0,124.0,124.0,119.0,3.0,3.0,0.0,7.0,5.81,0.0,9.49,13.0,96.0,14.98,0.0,0.0,0.0,159.0,2.39,0.738,4950.0,0.0,0.0,38.0,8.0,998.0,1834.0,0.74,4.0,1900.0,91.0,225.0,75.0,4.0,4.0,2023-03-22
